...1,umpd_case_number,occured_date_time_location,report_date_time,type,disposition,location,date,time,year,time_hour
10337,2019-00007204,01/29/19 08:31,02/07/19 08:27,Dept Property Damage/Loss,CBE,Pocomoke at 7569  Baltimore  Ave,2019-01-29,08:31,2019,08
10338,2019-00007260,02/07/19 10:25,02/07/19 12:46,Dept Property Damage/Loss,CBE,"A James Clark Hall, A. James Clark Hall, A.J. Clark Hall, Clark, Clark Hall at 8278  Paint Branch  Dr",2019-02-07,10:25,2019,10
10339,2019-00007294,02/07/19 14:00,02/07/19 15:03,Theft,Arrest,"Tydings, Tydings Hall at 7343  Preinkert  Dr",2019-02-07,14:00,2019,14
10340,2019-00007301,02/07/19 15:58,02/07/19 15:58,Warrant/Summons Service,Arrest,"Hillel, Hillel Jewish Center at  7612 Mowatt Ln",2019-02-07,15:58,2019,15
10341,2019-00007415,02/08/19 01:15,02/08/19 01:15,DWI/DUI,Arrest,Stadium  Dr,2019-02-08,01:15,2019,01
10342,2019-00007422,02/08/19 01:42,02/08/19 01:42,Recovered Stolen Property,Arrest,West Gate at 3841  Stadium  Dr,2019-02-08,01:42,2019,01
10343,2019-00007532,02/08/19 12:00,02/08/19 12:43,Theft,Investigation Pending,Biomolecular Sciences Building at 8314  Paint Branch  Dr,2019-02-08,12:00,2019,12
10344,2019-00007534,02/08/19 11:50,02/08/19 13:02,Theft,Investigation Pending,7900 block of  Regents  Dr,2019-02-08,11:50,2019,11
10345,2019-00007544,02/08/19 13:30,02/08/19 14:27,Assault,Arrest,"DOTS, Lot B, Lot RR, PG2, RDG, Regents Drive Parking Garage, WAM Lab at 8056  Regents  Dr",2019-02-08,13:30,2019,13
10346,2019-00007646,02/08/19 23:10,02/08/19 23:24,Injured/Sick Person,CBE,"Leonardtown #250, Leonardtown Community Center at 7559  Yale  Ave",2019-02-08,23:10,2019,23
10347,2019-00007657,02/09/19 00:10,02/09/19 00:10,CDS Violation,Summons Issued,"Wicomico, Wicomico Hall at 7218  Preinkert  Dr",2019-02-09,00:10,2019,00
10348,2019-00007671,02/09/19 01:14,02/09/19 01:14,Injured/Sick Person,CBE,Montgomery at 7570  Regents  Dr,2019-02-09,01:14,2019,01
10349,2019-00007674,02/09/19 01:00,02/09/19 01:11,Vandalism,Investigation Pending,8200 block of  Boteler  Ln,2019-02-09,01:00,2019,01
10350,2019-00007677,02/09/19 02:43,02/09/19 02:43,DWI/DUI,Arrest,"7-11 Berwyn, 7-Eleven Berwyn at 8600  Baltimore  Ave",2019-02-09,02:43,2019,02
10351,2019-00007798,02/09/19 19:00,02/09/19 19:08,Injured/Sick Person,CBE,4000 block of  Stadium  Dr,2019-02-09,19:00,2019,19
10352,2019-00007867,02/10/19 00:19,02/10/19 00:19,Injured/Sick Person,CBE,4200 block of  Farm  Dr,2019-02-10,00:19,2019,00
10353,2019-00007897,02/10/19 02:50,02/10/19 02:50,DWI/DUI,Arrest,Baltimore  Ave,2019-02-10,02:50,2019,02
10354,2019-00007898,02/10/19 03:14,02/10/19 03:14,DWI/DUI,Arrest,"College Park Metro, Metro at 4600  River  Rd",2019-02-10,03:14,2019,03
10355,2019-00007899,02/10/19 05:06,02/10/19 05:06,DWI/DUI,Arrest,Greenbelt  Rd,2019-02-10,05:06,2019,05
10356,2019-00007901,02/10/19 05:28,02/10/19 05:24,Injured/Sick Person,CBE,Easton at 3917  Denton Service  Ln,2019-02-10,05:28,2019,05
10357,2019-00007916,02/10/19 08:00,02/10/19 08:51,Damage to State Property,CBE,"Benjamin, Benjamin Bldg, Benjamin Building at 3942  Campus  Dr",2019-02-10,08:00,2019,08
10358,2019-00007935,12/16/18 13:00,02/10/19 13:35,Burglary,Investigation Pending,Queen Anne at 7645  Preinkert  Dr,2018-12-16,13:00,2018,13
10359,2019-00007970,02/10/19 16:35,02/10/19 16:35,Emergency Petition,CBE,4000 block of  Stadium  Dr,2019-02-10,16:35,2019,16
10360,2019-00008009,02/10/19 21:00,02/10/19 21:35,Assist Other Agency,CBE,8200 block of  Baltimore  Ave,2019-02-10,21:00,2019,21
10361,2019-00008014,02/10/19 22:54,02/10/19 22:54,Disorderly Conduct,CBE,Somerset at 7567  Preinkert  Dr,2019-02-10,22:54,2019,22
10362,2019-00008179,02/11/19 19:47,02/11/19 19:47,Injured/Sick Person,CBE,"Comcast Center, Xfinity, Xfinity Center at 8500  Paint Branch  Dr",2019-02-11,19:47,2019,19
10363,2019-00008219,02/11/19 22:58,02/11/19 22:58,DWI/DUI,Arrest,Metzerott  Rd,2019-02-11,22:58,2019,22
10364,2019-00008226,02/11/19 23:19,02/11/19 23:19,CDS Violation,Arrest,Baltimore  Ave,2019-02-11,23:19,2019,23
10365,2019-00008231,02/12/19 00:38,02/12/19 00:38,CDS Violation,Arrest,Diamondback  Dr,2019-02-12,00:38,2019,00
10367,2019-00008329,02/10/19 16:47,02/12/19 12:25,Theft,Arrest,"Benjamin, Benjamin Bldg, Benjamin Building at 3942  Campus  Dr",2019-02-10,16:47,2019,16
10368,2019-00008344,02/12/19 12:30,02/12/19 13:55,Theft,Arrest,"Chemistry, Chemistry Building at 8051  Regents  Dr",2019-02-12,12:30,2019,12
10369,2019-00008347,02/12/19 13:50,02/12/19 14:18,Suspicious Activity (Title IX Related),CBE,7700 block of  Alumni  Dr,2019-02-12,13:50,2019,13
10370,2019-00008392,02/12/19 17:15,02/12/19 20:25,Theft,CBE,Martin Hall at 4298  Campus  Dr,2019-02-12,17:15,2019,17
10371,2019-00008408,02/12/19 21:45,02/12/19 22:15,CDS Violation,Arrest,7600 block of  Preinkert  Dr,2019-02-12,21:45,2019,21
10372,2019-00008440,02/13/19 00:32,02/13/19 00:32,Injured/Sick Person,CBE,Elkton at 3981  Denton Service  Ln,2019-02-13,00:32,2019,00
10373,2019-00008444,02/13/19 01:29,02/13/19 01:29,DWI/DUI,Arrest,9000 block of  Baltimore  Ave,2019-02-13,01:29,2019,01
10374,2019-00008446,02/13/19 01:30,02/13/19 01:37,Burglary,Arrest,4000 block of  Stadium  Dr,2019-02-13,01:30,2019,01
10375,2019-00008449,02/13/19 02:36,02/13/19 02:36,Injured/Sick Person,CBE,7600 block of  Preinkert  Dr,2019-02-13,02:36,2019,02
10376,2019-00008514,02/13/19 11:54,02/13/19 11:54,CDS Violation,CBE,Elkton at 3981  Denton Service  Ln,2019-02-13,11:54,2019,11
10377,2019-00008520,02/12/19 18:00,02/13/19 12:35,Suspicious Activity,Investigation Pending,South Campus Dining Hall at 7093  Preinkert  Dr,2019-02-12,18:00,2019,18
10378,2019-00008525,12/16/18 17:00,02/13/19 13:53,Dept Property Damage/Loss,CBE,Severn at 5245  Greenbelt  Rd,2018-12-16,17:00,2018,17
10379,2019-00008530,02/12/19 18:15,02/13/19 14:09,Theft,Investigation Pending,3900 block of  Campus  Dr,2019-02-12,18:15,2019,18
10380,2019-00008568,02/13/19 18:40,02/13/19 18:56,Injured/Sick Person,CBE,South Campus Dining Hall at 7093  Preinkert  Dr,2019-02-13,18:40,2019,18
10381,2019-00008626,02/13/19 23:38,02/13/19 23:38,CDS Violation,Arrest,4600 block of  River  Rd,2019-02-13,23:38,2019,23
10382,2019-00008768,02/13/19 23:02,02/14/19 13:24,Fraud,CBE,Pocomoke at 7569  Baltimore  Ave,2019-02-13,23:02,2019,23
10383,2019-00008816,02/13/19 10:35,02/14/19 18:37,Theft,Arrest,3900 block of  Campus  Dr,2019-02-13,10:35,2019,10
10384,2019-00008826,02/14/19 17:00,02/14/19 19:42,Theft,Arrest,"John S. Toll Physics Building, Physics, Physics Building at 4150  Campus  Dr",2019-02-14,17:00,2019,17
10385,2019-00008843,02/14/19 22:48,02/14/19 22:48,Injured/Sick Person,CBE,"Armory, Reckord Armory at 4490  Rossborough  Ln",2019-02-14,22:48,2019,22
10386,2019-00008881,02/14/19 23:40,02/14/19 23:49,Assist Other Agency,CBE,4400 block of  Knox  Rd,2019-02-14,23:40,2019,23
10387,2019-00008893,02/15/19 00:07,02/15/19 00:07,Emergency Petition,CBE,7600 block of  Regents  Dr,2019-02-15,00:07,2019,00
10388,2019-00008909,02/15/19 01:01,02/15/19 01:01,DWI/DUI,Arrest,Campus  Dr,2019-02-15,01:01,2019,01
10389,2019-00008921,02/15/19 02:11,02/15/19 02:11,DWI/DUI,Arrest,Baltimore  Ave,2019-02-15,02:11,2019,02
10390,2019-00008926,02/15/19 02:50,02/15/19 02:49,Theft,Arrest,"Van Munching, Van Munching Hall at 7699  Mowatt  Ln",2019-02-15,02:50,2019,02
10391,2019-00008931,02/15/19 04:12,02/15/19 04:12,DWI/DUI,Arrest,"College Park Shopping Center, CVS at 7300  Baltimore  Ave",2019-02-15,04:12,2019,04
10392,2019-00008974,02/15/19 13:04,02/15/19 13:04,Emergency Petition,CBE,4300 block of  Hartwick  Rd,2019-02-15,13:04,2019,13
10393,2019-00008978,02/15/19 14:16,02/15/19 14:16,Theft,Arrest,Martin Hall at 4298  Campus  Dr,2019-02-15,14:16,2019,14
10394,2019-00008980,02/14/19 20:00,02/15/19 13:49,Harassment/Stalking (Title IX Related),CBE,3900 block of  Campus  Dr,2019-02-14,20:00,2019,20
10395,2019-00008984,02/15/19 15:54,02/15/19 15:44,Check on the  Welfare,CBE,Kim Engineering Building at 8228  Paint Branch  Dr,2019-02-15,15:54,2019,15
10396,2019-00008987,02/22/19 16:57,02/15/19 16:34,Suspicious Person/Auto,CBE,3700 block of  Campus  Dr,2019-02-22,16:57,2019,16
10397,2019-00008994,02/13/19 20:00,02/15/19 17:23,Theft,Investigation Pending,"Allegany, Allegany Hall at 4299  Lehigh  Rd",2019-02-13,20:00,2019,20
10398,2019-00009011,02/15/19 17:00,02/15/19 18:40,Injured/Sick Person,CBE,Elkton at 3981  Denton Service  Ln,2019-02-15,17:00,2019,17
10399,2019-00009012,02/15/19 18:35,02/15/19 18:35,Check on the  Welfare,CBE,"Physical Sciences Complex, PSC at 4296  Stadium  Dr",2019-02-15,18:35,2019,18
10400,2019-00009025,02/15/19 21:28,02/15/19 21:28,Other Incident,CBE,Lot 11b,2019-02-15,21:28,2019,21
10401,2019-00009057,02/15/19 23:48,02/15/19 23:48,Injured/Sick Person,CBE,Knox  Rd,2019-02-15,23:48,2019,23
10402,2019-00009091,02/16/19 01:36,02/16/19 01:36,Injured/Sick Person,CBE,Lot 9b,2019-02-16,01:36,2019,01
10403,2019-00009244,02/16/19 21:35,02/16/19 21:45,Injured/Sick Person,CBE,"Ritchie, Ritchie Coliseum at 7675  Baltimore  Ave",2019-02-16,21:35,2019,21
10404,2019-00009319,02/17/19 01:54,02/17/19 01:54,DWI/DUI,Arrest,Guilford  Rd,2019-02-17,01:54,2019,01
10405,2019-00009331,02/17/19 03:41,02/17/19 03:41,DWI/DUI,Arrest,Regents  Dr,2019-02-17,03:41,2019,03
10406,2019-00009427,02/17/19 06:00,02/17/19 14:30,Other Incident,Investigation Pending,4100 block of  Valley  Dr,2019-02-17,06:00,2019,06
10407,2019-00009431,02/17/19 15:14,02/17/19 15:14,Fire,CBE,340 block of  Ehrensberger  Dr,2019-02-17,15:14,2019,15
10408,2019-00009449,02/17/19 17:46,02/17/19 17:46,Theft,Investigation Pending,Caroline Hall at 7154  Preinkert  Dr,2019-02-17,17:46,2019,17
10409,2019-00009457,02/17/19 20:24,02/17/19 20:24,CDS Violation,CBE,4100 block of  Valley  Dr,2019-02-17,20:24,2019,20
10410,2019-00009496,02/17/19 23:49,02/17/19 23:49,DWI/DUI,Arrest,Lot 11b,2019-02-17,23:49,2019,23
10411,2019-00009537,02/18/19 06:16,02/18/19 06:16,Trespassing,CBE,Artemesia Building at 8400  Baltimore  Ave,2019-02-18,06:16,2019,06
10412,2019-00009573,02/18/19 09:10,02/18/19 09:10,Injured/Sick Person,CBE,340 block of  Ehrensberger  Dr,2019-02-18,09:10,2019,09
10413,2019-00009614,02/18/19 10:56,02/18/19 10:56,Trespassing (Title IX Related),Arrest,340 block of  Ehrensberger  Dr,2019-02-18,10:56,2019,10
10414,2019-00009669,02/18/19 16:49,02/18/19 16:49,Emergency Petition,CBE,Health Center at 3983  Campus  Dr,2019-02-18,16:49,2019,16
10415,2019-00009672,02/18/19 13:40,02/18/19 16:55,Fraud,Active/Pending,JM Patterson at 4356  Stadium  Dr,2019-02-18,13:40,2019,13
10416,2019-00009700,02/18/19 20:26,02/18/19 20:26,CDS Violation,Arrest,Elkton at 3981  Denton Service  Ln,2019-02-18,20:26,2019,20
10417,2019-00009703,02/18/19 21:08,02/18/19 21:08,CDS Violation,Arrest,Elkton at 3981  Denton Service  Ln,2019-02-18,21:08,2019,21
10418,2019-00009839,02/06/19 14:59,02/19/19 10:20,Injured/Sick Person,CBE,"Litton, Police Services & Training Facility at 7147  51st  Ave",2019-02-06,14:59,2019,14
10419,2019-00009911,02/19/19 16:03,02/19/19 16:03,Injured/Sick Person,CBE,3900 block of  Denton Service  Ln,2019-02-19,16:03,2019,16
10420,2019-00009927,01/15/19 23:15,02/19/19 16:29,Theft,Arrest,Pocomoke at 7569  Baltimore  Ave,2019-01-15,23:15,2019,23
10421,2019-00009978,02/19/19 20:03,02/19/19 20:03,CDS Violation,Arrest,4000 block of  Stadium  Dr,2019-02-19,20:03,2019,20
10422,2019-00009982,02/19/19 20:30,02/19/19 20:55,CDS Violation,Arrest,4000 block of  Stadium  Dr,2019-02-19,20:30,2019,20
10423,2019-00009988,02/19/19 19:00,02/19/19 21:10,Theft,Investigation Pending,"Microbiology, Microbiology Building at 4062  Campus  Dr",2019-02-19,19:00,2019,19
10424,2019-00009991,02/19/19 20:00,02/19/19 21:49,Theft,Unfounded,"Eppley, Eppley Recreation Center, ERC at 4128  Valley  Dr",2019-02-19,20:00,2019,20
10425,2019-00010030,02/20/19 00:11,02/20/19 00:11,DWI/DUI,Arrest,McDonald's at 8301  Baltimore  Ave,2019-02-20,00:11,2019,00
10426,2019-00010159,02/20/19 18:43,02/20/19 18:43,CDS Violation,Arrest,6900 block of  Preinkert  Dr,2019-02-20,18:43,2019,18
10427,2019-00010166,02/20/19 20:20,02/20/19 20:20,Title IX Incident Non Criminal,CBE,Elkton at 3981  Denton Service  Ln,2019-02-20,20:20,2019,20
10428,2019-00010168,02/20/19 21:43,02/20/19 21:43,Injured/Sick Person,CBE,4000 block of  Stadium  Dr,2019-02-20,21:43,2019,21
10429,2019-00010208,02/21/19 01:05,02/21/19 01:05,DWI/DUI (Title IX Related),Arrest,Baltimore  Ave,2019-02-21,01:05,2019,01
10430,2019-00010264,02/15/19 07:00,02/21/19 10:16,Dept Property Damage/Loss,CBE,Pocomoke at 7569  Baltimore  Ave,2019-02-15,07:00,2019,07
10431,2019-00010276,02/01/19 07:00,02/21/19 12:47,Vandalism,Investigation Pending,7200 block of  Preinkert  Dr,2019-02-01,07:00,2019,07
10432,2019-00010292,02/21/19 15:44,02/21/19 15:44,Telephone/EMail Misuse (Title IX Related),CBE,"Van Munching, Van Munching Hall at 7699  Mowatt  Ln",2019-02-21,15:44,2019,15
10433,2019-00010311,02/20/19 20:00,02/21/19 17:37,Theft,Investigation Pending,"Skinner, Skinner Building at 4300  Chapel  Ln",2019-02-20,20:00,2019,20
10434,2019-00010386,02/21/19 23:30,02/21/19 23:30,CDS Violation,Arrest,8100 block of  Baltimore  Ave,2019-02-21,23:30,2019,23
10435,2019-00010401,02/22/19 00:23,02/22/19 00:23,DWI/DUI,Arrest,9000 block of  Baltimore  Ave,2019-02-22,00:23,2019,00
10436,2019-00010423,02/22/19 01:48,02/22/19 01:48,DWI/DUI,Arrest,Campus  Dr,2019-02-22,01:48,2019,01
10437,2019-00010551,02/22/19 16:57,02/22/19 17:34,Suspicious Activity,CBE,3700 block of  Campus  Dr,2019-02-22,16:57,2019,16
10438,2019-00010590,02/22/19 22:04,02/22/19 22:04,CDS Violation,Arrest,Lot 2g,2019-02-22,22:04,2019,22
10439,2019-00010628,02/23/19 00:16,02/23/19 00:16,DWI/DUI,Arrest,8500 block of  Baltimore  Ave,2019-02-23,00:16,2019,00
10440,2019-00010650,02/23/19 03:05,02/23/19 03:05,DWI/DUI,Arrest,Baltimore  Ave,2019-02-23,03:05,2019,03
10441,2019-00010740,02/19/19 15:15,02/23/19 16:33,Theft,Investigation Pending,"Armory, Reckord Armory at 4490  Rossborough  Ln",2019-02-19,15:15,2019,15
10442,2019-00010771,02/24/19 00:40,02/24/19 00:40,Assault,Arrest,4300 block of  Knox  Rd,2019-02-24,00:40,2019,00
10443,2019-00010781,02/24/19 04:51,02/24/19 04:51,Trespassing,Arrest,4300 block of  Knox  Rd,2019-02-24,04:51,2019,04
10444,2019-00010837,02/24/19 13:33,02/24/19 13:33,Injured/Sick Person,CBE,"HHP, PERH, Public Health, School of Public Health Building, SPH at 4200  Valley  Dr",2019-02-24,13:33,2019,13
10445,2019-00010925,02/24/19 20:50,02/24/19 20:50,Fraud,CBE,4100 block of  Valley  Dr,2019-02-24,20:50,2019,20
10446,2019-00010936,02/24/19 22:55,02/24/19 22:57,Emergency Petition,CBE,"Leonardtown #245, Leonardtown at 4689  Rossborough  Ln",2019-02-24,22:55,2019,22
10447,2019-00010937,02/24/19 23:23,02/24/19 23:23,Emergency Petition,CBE,Phi Sigma Simga at 4531  College  Ave,2019-02-24,23:23,2019,23
10448,2019-00011013,02/25/19 09:00,02/25/19 09:14,Injured/Sick Person,CBE,"Lefrak, Lefrak Hall at 7251  Preinkert  Dr",2019-02-25,09:00,2019,09
10449,2019-00011017,02/22/19 20:00,02/25/19 09:30,Burglary,Investigation Pending,3900 block of  Campus  Dr,2019-02-22,20:00,2019,20
10450,2019-00011234,02/04/19 16:00,02/26/19 09:24,Theft,Investigation Pending,4300 block of  Rowalt  Dr,2019-02-04,16:00,2019,16
10451,2019-00011241,02/19/19 08:00,02/26/19 10:00,Fraud,Arrest,"Lee Building, South Administration at 7809  Regents  Dr",2019-02-19,08:00,2019,08
10452,2019-00011242,02/23/19 14:00,02/26/19 10:02,Theft,Investigation Pending,"Comcast Center, Xfinity, Xfinity Center at 8500  Paint Branch  Dr",2019-02-23,14:00,2019,14
10453,2019-00011249,02/26/19 10:53,02/26/19 10:53,Injured/Sick Person,CBE,Prince Frederick at 7030  Preinkert  Dr,2019-02-26,10:53,2019,10
10454,2019-00011277,02/26/19 13:58,02/26/19 13:58,Fire,CBE,8100 block of  Regents  Dr,2019-02-26,13:58,2019,13
10455,2019-00011340,02/19/19 16:40,02/26/19 19:31,Theft,Investigation Pending,Martin Hall at 4298  Campus  Dr,2019-02-19,16:40,2019,16
10456,2019-00011362,02/26/19 21:24,02/26/19 21:24,CDS Violation,Arrest,4100 block of  Valley  Dr,2019-02-26,21:24,2019,21
10457,2019-00011381,02/26/19 22:35,02/26/19 22:35,CDS Violation,Arrest,4200 block of  Valley  Dr,2019-02-26,22:35,2019,22
10458,2019-00011405,02/26/19 23:00,02/26/19 23:54,Injured/Sick Person,CBE,Denton at 3854  Stadium  Dr,2019-02-26,23:00,2019,23
10459,2019-00011433,02/27/19 03:33,02/27/19 03:33,Injured/Sick Person,CBE,340 block of  Ehrensberger  Dr,2019-02-27,03:33,2019,03
10460,2019-00011574,02/27/19 21:47,02/27/19 21:47,CDS Violation,Arrest,7400 block of  Calvert Service  Ln,2019-02-27,21:47,2019,21
10461,2019-00011575,02/27/19 10:00,02/27/19 22:20,Theft,Unfounded,7500 block of  Mowatt  Ln,2019-02-27,10:00,2019,10
10462,2019-00011615,02/28/19 00:40,02/28/19 00:40,Theft,Investigation Pending,"Journalism Building, Knight Hall at 7765  Alumni  Dr",2019-02-28,00:40,2019,00
10463,2019-00011735,02/28/19 15:36,02/28/19 15:36,Accident - Departmental,CBE,"Cole, Cole Field House, Cole Student Activities Building, Driscoll Center at 4090  Union  Dr",2019-02-28,15:36,2019,15
10464,2019-00011798,02/28/19 21:34,02/28/19 21:34,CDS Violation,Arrest,3900 block of  Denton Service  Ln,2019-02-28,21:34,2019,21
10465,2019-00011799,02/28/19 21:45,02/28/19 22:08,CDS Violation,Arrest,4100 block of  Farm  Dr,2019-02-28,21:45,2019,21
10466,2019-00011829,03/01/19 00:08,03/01/19 00:08,CDS Violation,Arrest,Ellicott at 4052  Stadium  Dr,2019-03-01,00:08,2019,00
10467,2019-00011860,03/01/19 01:54,03/01/19 01:54,DWI/DUI,Arrest,Baltimore  Ave,2019-03-01,01:54,2019,01
10468,2019-00011861,03/01/19 01:55,03/01/19 01:55,DWI/DUI,Arrest,7400 block of  Baltimore  Ave,2019-03-01,01:55,2019,01
10469,2019-00011889,03/01/19 03:11,03/01/19 03:11,DWI/DUI,Arrest,Baltimore  Ave,2019-03-01,03:11,2019,03
10470,2019-00011943,03/01/19 09:00,03/01/19 11:16,Emergency Petition,CBE,4200 block of  Chapel  Ln,2019-03-01,09:00,2019,09
10471,2019-00011985,02/27/19 23:00,03/01/19 18:28,Vandalism,CBE,Lot 3,2019-02-27,23:00,2019,23
10472,2019-00012045,03/01/19 23:30,03/01/19 23:30,CDS Violation,Arrest,3800 block of  Stadium  Dr,2019-03-01,23:30,2019,23
10473,2019-00012064,03/02/19 01:37,03/02/19 01:37,DWI/DUI,Arrest,Xtra Mart at 8721  Baltimore  Ave,2019-03-02,01:37,2019,01
10474,2019-00012096,03/02/19 08:30,03/02/19 08:46,Injured/Sick Person,CBE,"Armory, Reckord Armory at 4490  Rossborough  Ln",2019-03-02,08:30,2019,08
10475,2019-00012184,03/02/19 21:20,03/02/19 21:20,Theft,Arrest,"Chemistry, Chemistry Building at 8051  Regents  Dr",2019-03-02,21:20,2019,21
10476,2019-00012219,03/03/19 01:20,03/03/19 01:20,Injured/Sick Person,CBE,"Cambridge, Cambridge Hall at 4230  Farm  Dr",2019-03-03,01:20,2019,01
10477,2019-00012225,03/03/19 02:04,03/03/19 02:04,DWI/DUI,Arrest,Baltimore  Ave,2019-03-03,02:04,2019,02
10478,2019-00012231,03/03/19 01:00,03/03/19 03:01,Injured/Sick Person,CBE,3400 block of  Tulane  Dr,2019-03-03,01:00,2019,01
10479,2019-00012233,03/03/19 04:00,03/03/19 04:02,Other Service Call,CBE,8600 block of  Boteler  Ln,2019-03-03,04:00,2019,04
10480,2019-00012264,03/02/19 21:00,03/03/19 10:11,Vandalism,Investigation Pending,Delta Gamma at 4518  Knox  Rd,2019-03-02,21:00,2019,21
10481,2019-00012293,03/03/19 14:27,03/03/19 14:27,Recovered Stolen Property,CBE,University  Blvd,2019-03-03,14:27,2019,14
10482,2019-00012312,03/03/19 18:00,03/03/19 18:09,Burglary,Active/Pending,3900 block of  Denton Service  Ln,2019-03-03,18:00,2019,18
10483,2019-00012320,03/03/19 19:52,03/03/19 19:52,Accident - Departmental,CBE,Pocomoke at 7569  Baltimore  Ave,2019-03-03,19:52,2019,19
10484,2019-00012331,03/03/19 20:00,03/03/19 21:26,Pedestrian Struck,Investigation Pending,Carroll Hall at 7284  Preinkert  Dr,2019-03-03,20:00,2019,20
10485,2019-00012332,03/03/19 18:00,03/03/19 21:42,Assault,CBE,4200 block of  Farm  Dr,2019-03-03,18:00,2019,18
10486,2019-00012488,02/28/19 12:10,03/04/19 12:17,Telephone/EMail Misuse,CBE,8200 block of  Paint Branch  Dr,2019-02-28,12:10,2019,12
10487,2019-00012520,03/04/19 17:00,03/04/19 17:00,Recovered Stolen Motor Vehicle,CBE,Rossborough  Ln,2019-03-04,17:00,2019,17
10488,2019-00012526,03/04/19 19:02,03/04/19 19:02,Check on the  Welfare,CBE,"Architecture, Architecture Building at 3835  Campus  Dr",2019-03-04,19:02,2019,19
10489,2019-00012527,03/04/19 19:05,03/04/19 19:05,Emergency Petition,CBE,7500 block of  Regents  Dr,2019-03-04,19:05,2019,19
10490,2019-00012559,03/04/19 23:26,03/04/19 23:26,Injured/Sick Person,CBE,"Armory, Reckord Armory at 4490  Rossborough  Ln",2019-03-04,23:26,2019,23
10491,2019-00012859,03/05/19 23:08,03/05/19 23:17,Burglary,Arrest,Lakeland  Rd,2019-03-05,23:08,2019,23
10492,2019-00012952,03/06/19 10:19,03/06/19 10:41,Theft,Investigation Pending,3900 block of  Campus  Dr,2019-03-06,10:19,2019,10
10493,2019-00012953,02/22/19 20:00,03/06/19 10:47,Other Incident,CBE,"Stamp, Stamp Student Union, Student Union, Union at 3972  Campus  Dr",2019-02-22,20:00,2019,20
10494,2019-00013022,03/06/19 16:00,03/06/19 20:36,Theft,Investigation Pending,"Eppley, Eppley Recreation Center, ERC at 4128  Valley  Dr",2019-03-06,16:00,2019,16
10495,2019-00013042,03/06/19 22:08,03/06/19 22:08,CDS Violation,Arrest,Navahoe  St,2019-03-06,22:08,2019,22
10496,2019-00013100,03/07/19 00:08,03/07/19 00:08,Accident,CBE,North Gate at 4306  Campus  Dr,2019-03-07,00:08,2019,00
10497,2019-00013102,03/07/19 00:14,03/07/19 00:14,CDS Violation,Arrest,Greenbelt  Rd,2019-03-07,00:14,2019,00
10498,2019-00013104,03/07/19 00:15,03/07/19 00:15,Accident - Departmental,CBE,Baltimore  Ave,2019-03-07,00:15,2019,00
10499,2019-00013110,03/07/19 00:58,03/07/19 00:58,Disorderly Conduct,CBE,Sigma Delta Tau at 4516  Knox  Rd,2019-03-07,00:58,2019,00
10500,2019-00013118,03/06/19 21:30,03/07/19 03:34,Injured/Sick Person,CBE,3900 block of  Denton Service  Ln,2019-03-06,21:30,2019,21
